timestamp,open,high,low,close,volume,symbol
2026-01-14 21:00:00,147.46,147.46,146.85,146.93,85672.8,SOL/USDT:USDT
2026-01-14 21:15:00,146.93,147.1,146.65,147.05,46717.9,SOL/USDT:USDT
2026-01-14 21:30:00,147.05,147.33,146.86,146.99,41696.6,SOL/USDT:USDT
2026-01-14 21:45:00,146.99,147.06,146.13,146.82,124678.3,SOL/USDT:USDT
2026-01-14 22:00:00,146.82,147.08,146.55,146.71,56882.1,SOL/USDT:USDT
2026-01-14 22:15:00,146.71,146.97,146.39,146.41,55566.0,SOL/USDT:USDT
2026-01-14 22:30:00,146.41,146.53,145.72,145.89,114619.9,SOL/USDT:USDT
2026-01-14 22:45:00,145.89,146.25,145.87,146.06,61350.3,SOL/USDT:USDT
2026-01-14 23:00:00,146.06,146.72,146.04,146.69,78402.7,SOL/USDT:USDT
2026-01-14 23:15:00,146.69,147.04,146.19,146.25,49916.4,SOL/USDT:USDT
2026-01-14 23:30:00,146.25,146.56,145.95,146.42,84256.0,SOL/USDT:USDT
2026-01-14 23:45:00,146.42,146.78,146.37,146.62,35054.0,SOL/USDT:USDT
2026-01-15 00:00:00,146.62,146.64,145.91,146.22,84928.1,SOL/USDT:USDT
2026-01-15 00:15:00,146.22,146.23,145.7,145.85,37312.6,SOL/USDT:USDT
2026-01-15 00:30:00,145.85,145.93,145.4,145.52,76079.6,SOL/USDT:USDT
2026-01-15 00:45:00,145.52,146.0,145.4,145.96,45609.8,SOL/USDT:USDT
2026-01-15 01:00:00,145.96,146.43,145.87,146.03,85907.2,SOL/USDT:USDT
2026-01-15 01:15:00,146.03,146.06,145.27,145.28,88511.4,SOL/USDT:USDT
2026-01-15 01:30:00,145.28,145.44,144.66,145.1,149987.5,SOL/USDT:USDT
2026-01-15 01:45:00,145.1,145.15,144.78,145.09,41305.6,SOL/USDT:USDT
2026-01-15 02:00:00,145.09,145.43,144.9,145.0,32966.1,SOL/USDT:USDT
2026-01-15 02:15:00,145.0,145.37,144.81,144.86,55571.8,SOL/USDT:USDT
2026-01-15 02:30:00,144.86,145.03,144.22,144.82,133538.0,SOL/USDT:USDT
2026-01-15 02:45:00,144.82,144.82,144.2,144.44,81515.2,SOL/USDT:USDT
2026-01-15 03:00:00,144.44,144.62,144.18,144.44,58150.6,SOL/USDT:USDT
2026-01-15 03:15:00,144.44,144.57,143.44,143.47,233591.8,SOL/USDT:USDT
2026-01-15 03:30:00,143.47,143.78,143.11,143.42,256474.2,SOL/USDT:USDT
2026-01-15 03:45:00,143.42,143.65,143.14,143.41,101203.5,SOL/USDT:USDT
2026-01-15 04:00:00,143.41,144.06,143.2,143.89,125057.2,SOL/USDT:USDT
2026-01-15 04:15:00,143.89,144.33,143.69,143.98,101905.1,SOL/USDT:USDT
2026-01-15 04:30:00,143.98,144.28,143.89,144.24,41279.8,SOL/USDT:USDT
2026-01-15 04:45:00,144.24,144.38,144.11,144.36,44378.7,SOL/USDT:USDT
2026-01-15 05:00:00,144.36,144.61,144.21,144.36,47250.4,SOL/USDT:USDT
2026-01-15 05:15:00,144.36,144.59,144.3,144.48,27905.7,SOL/USDT:USDT
2026-01-15 05:30:00,144.48,144.74,144.26,144.7,53442.9,SOL/USDT:USDT
2026-01-15 05:45:00,144.7,144.75,144.37,144.5,37380.3,SOL/USDT:USDT
2026-01-15 06:00:00,144.5,144.66,144.42,144.48,32145.0,SOL/USDT:USDT
2026-01-15 06:15:00,144.48,144.81,144.36,144.42,88491.0,SOL/USDT:USDT
2026-01-15 06:30:00,144.42,144.47,143.97,144.06,54081.6,SOL/USDT:USDT
2026-01-15 06:45:00,144.06,144.29,143.98,144.12,44692.0,SOL/USDT:USDT
2026-01-15 07:00:00,144.12,144.38,144.0,144.31,35068.8,SOL/USDT:USDT
2026-01-15 07:15:00,144.31,144.76,144.29,144.71,43616.0,SOL/USDT:USDT
2026-01-15 07:30:00,144.71,145.06,144.63,144.97,66292.3,SOL/USDT:USDT
2026-01-15 07:45:00,144.97,145.22,144.71,144.93,54142.8,SOL/USDT:USDT
2026-01-15 08:00:00,144.93,145.15,143.92,144.32,155555.8,SOL/USDT:USDT
2026-01-15 08:15:00,144.32,144.64,144.24,144.31,48853.5,SOL/USDT:USDT
2026-01-15 08:30:00,144.31,144.51,144.23,144.49,16854.3,SOL/USDT:USDT
2026-01-15 08:45:00,144.49,144.87,144.36,144.78,37869.5,SOL/USDT:USDT
2026-01-15 09:00:00,144.78,144.8,144.45,144.46,27549.6,SOL/USDT:USDT
2026-01-15 09:15:00,144.46,145.17,144.36,145.06,66929.0,SOL/USDT:USDT
2026-01-15 09:30:00,145.06,145.92,144.95,145.85,193627.3,SOL/USDT:USDT
2026-01-15 09:45:00,145.85,145.96,145.47,145.53,120977.0,SOL/USDT:USDT
2026-01-15 10:00:00,145.53,145.59,145.15,145.37,54926.2,SOL/USDT:USDT
2026-01-15 10:15:00,145.37,145.59,145.12,145.2,43589.4,SOL/USDT:USDT
2026-01-15 10:30:00,145.2,145.42,145.15,145.33,20072.8,SOL/USDT:USDT
2026-01-15 10:45:00,145.33,145.47,145.3,145.34,13710.8,SOL/USDT:USDT
2026-01-15 11:00:00,145.34,145.53,145.25,145.36,30612.6,SOL/USDT:USDT
2026-01-15 11:15:00,145.36,145.62,145.3,145.51,35184.3,SOL/USDT:USDT
2026-01-15 11:30:00,145.51,145.55,144.93,144.94,53752.5,SOL/USDT:USDT
2026-01-15 11:45:00,144.94,144.99,144.67,144.78,57083.8,SOL/USDT:USDT
2026-01-15 12:00:00,144.78,145.0,144.63,144.93,42213.8,SOL/USDT:USDT
2026-01-15 12:15:00,144.93,144.97,144.22,144.27,96312.5,SOL/USDT:USDT
2026-01-15 12:30:00,144.27,144.6,144.22,144.54,60533.3,SOL/USDT:USDT
2026-01-15 12:45:00,144.54,144.95,144.52,144.8,88429.1,SOL/USDT:USDT
2026-01-15 13:00:00,144.8,144.91,144.46,144.54,55152.2,SOL/USDT:USDT
2026-01-15 13:15:00,144.54,145.17,144.53,145.09,57033.2,SOL/USDT:USDT
2026-01-15 13:30:00,145.09,145.14,144.4,144.76,90936.9,SOL/USDT:USDT
2026-01-15 13:45:00,144.76,145.26,144.75,145.12,75118.5,SOL/USDT:USDT
2026-01-15 14:00:00,145.12,145.59,145.08,145.55,84009.1,SOL/USDT:USDT
2026-01-15 14:15:00,145.55,145.58,144.87,145.04,73115.9,SOL/USDT:USDT
2026-01-15 14:30:00,145.04,145.35,143.4,143.48,368918.7,SOL/USDT:USDT
2026-01-15 14:45:00,143.48,144.4,143.13,143.83,290328.5,SOL/USDT:USDT
2026-01-15 15:00:00,143.83,144.26,143.38,143.45,166331.9,SOL/USDT:USDT
2026-01-15 15:15:00,143.45,143.87,142.13,142.46,489473.4,SOL/USDT:USDT
2026-01-15 15:30:00,142.46,142.77,141.78,142.41,275165.4,SOL/USDT:USDT
2026-01-15 15:45:00,142.41,143.49,141.65,143.37,308782.4,SOL/USDT:USDT
2026-01-15 16:00:00,143.37,143.65,142.76,142.97,168629.6,SOL/USDT:USDT
2026-01-15 16:15:00,142.97,143.5,142.88,142.95,97808.1,SOL/USDT:USDT
2026-01-15 16:30:00,142.95,143.67,142.66,143.55,104156.0,SOL/USDT:USDT
2026-01-15 16:45:00,143.55,143.96,143.42,143.45,146254.9,SOL/USDT:USDT
2026-01-15 17:00:00,143.45,143.73,142.94,143.0,97646.6,SOL/USDT:USDT
2026-01-15 17:15:00,143.0,143.53,142.87,143.51,108654.9,SOL/USDT:USDT
2026-01-15 17:30:00,143.51,144.18,143.41,143.89,208934.2,SOL/USDT:USDT
2026-01-15 17:45:00,143.89,144.03,142.4,142.58,171751.6,SOL/USDT:USDT
2026-01-15 18:00:00,142.58,142.96,141.96,142.2,122995.1,SOL/USDT:USDT
2026-01-15 18:15:00,142.2,142.49,141.86,142.43,101618.7,SOL/USDT:USDT
2026-01-15 18:30:00,142.43,142.58,141.34,141.96,202230.2,SOL/USDT:USDT
2026-01-15 18:45:00,141.96,142.0,141.37,141.48,67547.8,SOL/USDT:USDT
2026-01-15 19:00:00,141.48,141.69,140.81,141.4,205779.1,SOL/USDT:USDT
2026-01-15 19:15:00,141.4,141.74,141.0,141.24,71303.8,SOL/USDT:USDT
2026-01-15 19:30:00,141.24,141.68,140.88,141.22,126804.5,SOL/USDT:USDT
2026-01-15 19:45:00,141.22,141.76,141.18,141.44,65175.2,SOL/USDT:USDT
2026-01-15 20:00:00,141.44,141.83,141.28,141.58,52405.6,SOL/USDT:USDT
2026-01-15 20:15:00,141.58,141.65,141.06,141.15,48192.6,SOL/USDT:USDT
2026-01-15 20:30:00,141.15,141.69,141.13,141.3,69025.3,SOL/USDT:USDT
2026-01-15 20:45:00,141.3,141.5,140.94,141.36,49349.9,SOL/USDT:USDT
2026-01-15 21:00:00,141.36,141.68,141.21,141.57,51972.8,SOL/USDT:USDT
2026-01-15 21:15:00,141.57,141.9,141.56,141.85,40536.8,SOL/USDT:USDT
2026-01-15 21:30:00,141.85,142.06,141.77,142.06,41386.7,SOL/USDT:USDT
2026-01-15 21:45:00,142.06,142.21,141.86,142.04,39525.3,SOL/USDT:USDT
2026-01-15 22:00:00,142.04,142.3,141.89,142.11,42210.3,SOL/USDT:USDT
2026-01-15 22:15:00,142.11,142.41,141.94,142.31,27473.6,SOL/USDT:USDT
2026-01-15 22:30:00,142.31,142.51,142.17,142.21,33762.6,SOL/USDT:USDT
2026-01-15 22:45:00,142.21,142.41,142.13,142.32,13899.2,SOL/USDT:USDT
