timestamp,open,high,low,close,volume,symbol
2026-01-11 21:00:00,2.2428,2.272,2.2326,2.2659,242832.6,IP/USDT:USDT
2026-01-11 21:15:00,2.2659,2.2679,2.2491,2.2527,251763.3,IP/USDT:USDT
2026-01-11 21:30:00,2.2527,2.2861,2.2465,2.2838,288289.6,IP/USDT:USDT
2026-01-11 21:45:00,2.2838,2.2989,2.2734,2.2735,171849.7,IP/USDT:USDT
2026-01-11 22:00:00,2.2735,2.2759,2.2539,2.2598,219273.3,IP/USDT:USDT
2026-01-11 22:15:00,2.2598,2.278,2.2469,2.2726,78599.1,IP/USDT:USDT
2026-01-11 22:30:00,2.2726,2.2916,2.2641,2.2884,90128.9,IP/USDT:USDT
2026-01-11 22:45:00,2.2884,2.2969,2.2826,2.2839,81722.2,IP/USDT:USDT
2026-01-11 23:00:00,2.2839,2.2944,2.2497,2.2761,251496.7,IP/USDT:USDT
2026-01-11 23:15:00,2.2761,2.3029,2.2592,2.2661,159467.1,IP/USDT:USDT
2026-01-11 23:30:00,2.2661,2.2857,2.2525,2.2734,137722.2,IP/USDT:USDT
2026-01-11 23:45:00,2.2734,2.2973,2.273,2.2824,92101.6,IP/USDT:USDT
2026-01-12 00:00:00,2.2824,2.38,2.2681,2.3691,1217464.1,IP/USDT:USDT
2026-01-12 00:15:00,2.3691,2.45,2.3632,2.4451,1069800.5,IP/USDT:USDT
2026-01-12 00:30:00,2.4451,2.4963,2.4276,2.4599,1847384.2,IP/USDT:USDT
2026-01-12 00:45:00,2.4599,2.4619,2.3886,2.4329,1672597.6,IP/USDT:USDT
2026-01-12 01:00:00,2.4329,2.496,2.4096,2.4694,1011762.5,IP/USDT:USDT
2026-01-12 01:15:00,2.4694,2.4896,2.4491,2.4499,513213.3,IP/USDT:USDT
2026-01-12 01:30:00,2.4499,2.481,2.4333,2.4672,531713.5,IP/USDT:USDT
2026-01-12 01:45:00,2.4672,2.4998,2.437,2.4486,476084.4,IP/USDT:USDT
2026-01-12 02:00:00,2.4486,2.4876,2.4457,2.472,406096.5,IP/USDT:USDT
2026-01-12 02:15:00,2.472,2.4934,2.4698,2.4712,347273.5,IP/USDT:USDT
2026-01-12 02:30:00,2.4712,2.4716,2.4076,2.4355,765456.0,IP/USDT:USDT
2026-01-12 02:45:00,2.4355,2.4588,2.4349,2.4444,266276.1,IP/USDT:USDT
2026-01-12 03:00:00,2.4444,2.4754,2.4328,2.4405,352096.9,IP/USDT:USDT
2026-01-12 03:15:00,2.4405,2.4525,2.4264,2.4394,177347.0,IP/USDT:USDT
2026-01-12 03:30:00,2.4394,2.52,2.4306,2.5163,550577.2,IP/USDT:USDT
2026-01-12 03:45:00,2.5163,2.5494,2.5006,2.5244,1011194.0,IP/USDT:USDT
2026-01-12 04:00:00,2.5244,2.5453,2.4543,2.4725,1015281.1,IP/USDT:USDT
2026-01-12 04:15:00,2.4725,2.4726,2.4336,2.4579,671560.7,IP/USDT:USDT
2026-01-12 04:30:00,2.4579,2.4858,2.4451,2.4754,437744.7,IP/USDT:USDT
2026-01-12 04:45:00,2.4754,2.4872,2.4657,2.4672,296237.9,IP/USDT:USDT
2026-01-12 05:00:00,2.4672,2.4982,2.4587,2.4828,332703.6,IP/USDT:USDT
2026-01-12 05:15:00,2.4828,2.5122,2.477,2.5035,374438.1,IP/USDT:USDT
2026-01-12 05:30:00,2.5035,2.5144,2.4814,2.5131,409020.3,IP/USDT:USDT
2026-01-12 05:45:00,2.5131,2.5174,2.494,2.5025,248897.7,IP/USDT:USDT
2026-01-12 06:00:00,2.5025,2.5383,2.4836,2.5295,713331.9,IP/USDT:USDT
2026-01-12 06:15:00,2.5295,2.5521,2.5073,2.5263,681624.8,IP/USDT:USDT
